Tweets,Sentiment Score,Sentiment Magnitude
"En el #DíaDelRefugiado, reiteramos nuestro compromiso como Gobierno Nacional, con protegerlos e incluirlos solidaria y compasivamente. ",0.400000006,0.400000006
"El #Congreso reconoció en este proyecto los múltiples beneficios para 🇨🇴, al atraer buques y abanderarlos, lo que se verá reflejado en el desarrollo de nuestros 47 municipios costeros. ",0.5,0.5
#LeyDeAbanderamiento. ,0.100000001,0.100000001
Hasta siempre querido Carlos Duarte!!! ,0.899999976,0.899999976
QEPD nuestro maravilloso conductor de VP. ,0.699999988,0.699999988
Otra víctima del Covid !! ,-0.300000012,0.300000012
"Generoso, amable, siempre jovial. ",0.899999976,0.899999976
Gran compañero! ,0.899999976,0.899999976
Que Dios lo tenga en su gloria y de fuerza a su familia!!. ,0.800000012,0.800000012
Colombia y su presidente @IvanDuque han dado la mejor demostración de compromiso con ddhh mediante Estatuto de Protección Temporal a inmigrantes venezolanos.seguiremos logrando más y mejores resultados por el respeto a la vida y la dignidad de cada persona. ,0.899999976,0.899999976
"Desde @ViceColombia, celebramos el Día de la #GenteDeMar, contándote los beneficios del Proyecto de #LeyDeAbanderamiento, liderado por @ViceColombia, @Dimarcolombia, @ArmadaColombia, @mindefensa y la @ccoceano. ",0.200000003,0.200000003
La equidad de la mujer es noticia. ,0.300000012,0.300000012
Bienvenidas al servicio público alcaldesas de #Girón y de #Simacota. ,0.100000001,0.100000001
Empoderamiento político en cargos de elección popular es un logro para el país y un compromiso con la ciudadanía. ,0.400000006,0.400000006
Cuenten con nuestra colaboración. ,0.600000024,0.600000024
¡Éxitos en su gestión! ,0.600000024,0.600000024
"Frente al colapso del edificio en #Miami, @CancilleriaCol informa que hay un reporte de 6 connacionales que residían en la edificación. ",0.100000001,0.100000001
Se verifica si se encontraban en el edificio en el momento de los hechos. ,0.200000003,0.200000003
Consulado de Colombia está en el lugar y atento a información oficial. ,0.899999976,0.899999976
"Con la #LeyDeAbanderamiento, se generarán en los primeros tres años, 20 mil empleos directos en las tripulaciones, adicional a los empleos indirectos en empresas de servicios de alistamiento y mantenimiento. ",0.300000012,0.300000012
"En el Día de la #GenteDeMar, reafirmamos nuestro férreo compromiso de convertir a Colombia en una #PotenciaBioceánica, en aras de generar oportunidades de empleo y desarrollo económico, social y cultural para los habitantes de nuestros 47 municipios costeros. ",0.200000003,0.200000003
"Con este Tratado Colombia 🇨🇴 emprende un importante camino hacia la exploración espacial lo que representa un sinnúmero de posibilidades en investigación, educación, desarrollo y reconocimiento internacional. ",0.600000024,0.600000024
"En compañía del Alto Comisionado de @UN para los Refugiados, @FilippoGrandi, y nuestro equipo de Gobierno, conmemoramos el #DíaMundialDelRefugiado, ratificando nuestro compromiso por la inclusión socioeconómica de esta población a través del Estatuto Temporal de Protección. ",0.300000012,0.300000012
"Para continuar con la #ReactivaciónEconómica en Colombia, hoy nuestra prioridad es vacunar también a toda la población venezolana que se encuentra en el país. ",0.400000006,0.400000006
¡Necesitamos solidaridad mundial #ConLosRefugiados!. ,0.400000006,0.400000006
"Siempre reconocemos y valoramos la actividad sindical propositiva, constructiva y en función de fortalecer las instituciones públicas y privadas fundamentales para el futuro de Colombia, en lugar de la sola búsqueda de prebendas individuales. ",0.699999988,0.699999988
Fortaleceremos la meritocracia. ,0.100000001,0.100000001
"#Noticia 🗞️ | Nace Red de Mentoras Estudiantes STEM, una oportunidad para decir sí a las “carreras del futuro”. ",0.400000006,0.400000006
Toda mi solidaridad con las víctimas del colapso de edificio en #Miami. ,0.400000006,0.400000006
"Lamento profundamente esta tragedia, que enluta y entristece a todo el continente. ",-0.5,0.5
Nuestro consulado en la ciudad está presto a brindar ayuda y atención a los connacionales. ,0.699999988,0.699999988
"Felicitaciones a los ponentes @Juandiegogj, @jhsuarezv, José Luis Pérez, @Lidiosenado, @JuanDaVelez, @hectorvergaraco, @GermanBlancoA y @AstridSanchezM, por sacar adelante esta iniciativa que impulsa el sector marítimo y el desarrollo de las costas. ",0.800000012,0.800000012
¡Colombia #PotenciaBioceánica!. ,0.400000006,0.400000006
Descubierta una legión de virus desconocidos en los océanos  vía @elpais_america. ,0,0
"Abriendo puertas para que las jóvenes puedan acceder a las carreras #STEM, celebramos el Día de la Mujer en la Ingeniería. ",0.300000012,0.300000012
"¡No hay campos vedados para nosotras!, como país tenemos la obligación de seguir rompiendo techos de cristal. ",-0.200000003,0.200000003
¡Feliz día a las ingenieras colombianas!. ,0.899999976,0.899999976
"También debo destacar el liderazgo de la Vicepresidente @mluciaramirez, su jefe de gabinete @JuanitaLopezP83 y la Alta Consejera @GheidyGallo. ",0.400000006,0.400000006
Fueron las primeras aliadas en el Gobierno de esta causa. ,0.200000003,0.200000003
La buena voluntad de @MintrabajoCol también sumó. ,0.600000024,0.600000024
I am deeply honoured and grateful for the trust placed in me to serve as the Secretary-General of the United Nations for a second term. ,0,0
Serving the @UN is an immense privilege and a most noble duty. ,0.5,0.5
"Con nuestra política migratoria y el #EstatutoTemporalDeProtección, otorgamos garantías para que los migrantes venezolanos se integren a la sociedad colombiana. ",0.200000003,0.200000003
#ConLosRefugiados #ConLosRefugiadosYDesplazados. ,0.100000001,0.100000001
"Sin duda, una institucionalidad más robusta permite que las víctimas de violencia en el contexto familiar, sean protegidas y los agresores sancionados ¡Más dientes para la justicia, significa menos impunidad!. ",0.5,0.5
Felicito a @antonioguterres por su reelección como Secretario General de las Naciones Unidas - @UN. ,0.100000001,0.100000001
Tenemos grandes desafíos y la humanidad entera espera más del multilateralismo. ,0.800000012,0.800000012
¡Colombia lidera crecimiento de producción en la región! ,0.899999976,0.899999976
"Según @DANE_Colombia, el Indicador de Seguimiento a la Economía registró un crecimiento de 28,7% respecto a abr/20, sobrepasando niveles prepandemia. ",0.200000003,0.200000003
El país avanza en la #ReactivaciónEconómica con empleo de calidad. ,0.699999988,0.699999988
¡Es tiempo para la solidaridad y la cooperación! ,0.899999976,0.899999976
"Nos llena de esperanza apoyo de comunidad internacional a migración venezolana, que ha llegado mayoritariamente a 🇨🇴. ",0.699999988,0.699999988
"Cada aporte mejorará sus condiciones de vida y garantizará acceso a salud, educación, empleo. ",0.600000024,0.600000024
#ConLosRefugiados. ,0.100000001,0.100000001
El Pdte. ,0.300000012,0.300000012
@IvanDuque y 🇨🇴 han asumido desafío enorme de abrir la puerta a migración venezolana. ,0.400000006,0.400000006
El #EstatutoTemporalDeProtección permitirá regularizar a 2 millones de migrantes. ,0.600000024,0.600000024
No tiene precedentes desde el punto de vista humanitario y social. ,0.699999988,0.699999988
Eso es también compromiso con DD.HH. ,0.5,0.5
¡Canalla y cobarde el atentado en Cúcuta! ,0.300000012,0.300000012
"Los terroristas y sus aliados saben que ni ellos, ni sus vínculos con el narcotráfico, lograrán amedrentarnos como Nación. ",-0.300000012,0.300000012
Este acto de crueldad tendrá consecuencias ante la justicia. ,0,0
Solidaridad y respaldo absoluto a FFMM y @COL_EJERCITO. ,0.800000012,0.800000012
"También atendimos inquietudes y preocupaciones sobre la situación que vive nuestro país; explicamos que en Colombia tenemos justicia, una institucionalidad sólida, y una economía que funciona. ",0.600000024,0.600000024
Reafirmamos nuestra voluntad de seguir trabajando de la mano por 🇨🇴 y 🇪🇸. ,0.699999988,0.699999988
"La aprobación del proyecto de ley que fortalece las #ComisaríasDeFamilia es un avance como sociedad y constituye un paso importante para lograr el reconocimiento de la mujer, salvaguardar sus derechos, libertades y dignidad. ",0.5,0.5
¡Avanzamos en la dirección correcta!. ,0.699999988,0.699999988
"¡Solidaridad con quienes han sido desterrados de lo suyo, de su casa o de su patria. ",0.699999988,0.699999988
Con aquellos que sufren desplazamiento interno en Colombia o en cualquier lugar. ,0.400000006,0.400000006
Con quienes han tenido que recomenzar en otras tierras! ,0.200000003,0.200000003
#DíaDelRefugiado. ,0.100000001,0.100000001
"Agradezco al Presidente de la Comisión II de la Cámara de Representantes, Honorable Representante @JuanDaVelez y al Congreso, por el honor de otorgarme la condecoración « orden, dignidad y patria » en el grado de « gran compromiso ». ",0.400000006,0.400000006
Como Colombiano me siento honrado @DDHHyDIH. ,0,0
Fue un honor hacer parte del equipo de la @ViceColombia. ,0.400000006,0.400000006
"Su liderazgo Vice @mluciaramirez su compromiso, tenacidad, disciplina y amor por Colombia, me inspiró para trabajar sin descanso por la reactivación económica de nuestro país 🇨🇴#PactosporelCrecimiento #EmprendedoresDeAPie. ",0.699999988,0.699999988
Muchas felicitaciones a tan merecido reconocimiento por la tarea internacional a favor del Estado de derecho y nuestra democracia. ,0.899999976,0.899999976
@DDHHyDIH @VictorMosqueraM. ,0,0
¡Gran coequipera tuve en @ViceColombia! ,0.800000012,0.800000012
Dejas una huella enorme @marcela_uruena con tu trabajo dedicado por la población informal y la #ReactivaciónEconómica. ,0.600000024,0.600000024
Tu liderazgo y tesón hicieron gran equipo. ,0.899999976,0.899999976
Los cafeteros tienen suerte de contar contigo. ,0.600000024,0.600000024
Dios te siga abriendo camino. ,0.300000012,0.300000012
"Reafirmamos lazos de cooperación entre Colombia y España, fortalecimos la integración y compartimos nuestras visiones para apostarle a la #ReactivaciónEconómica, que genere empleos, promueva inversión y crecimiento para ambos países. ",0.400000006,0.400000006
"Este proyecto es un ejemplo de trabajo interinstitucional desde 2018, que se convierte en política de Estado, liderado por @MinjusticiaCo, con el acompañamiento de @ViceColombia, @equidad_mujer, @MinSaludCol, @ICBFColombia, @DAFP_COLOMBIA, @FiscaliaCol, @PGN_COL y @DefensoriaCol. ",0.100000001,0.100000001
"Por medio del equipo de Gobierno y @CancilleriaCol, manifestamos al Alto Comisionado @FilippoGrandi 1. ",0.200000003,0.200000003
Nuestra gratitud por su visita y apoyo permanente a 🇨🇴 2. ,0.800000012,0.800000012
Entendemos Migración como bono demográfico 3. ,0,0
Seguiremos implementando #EstatutoTemporalDeProtección a migrantes 🇨🇴🤝🇺🇳. ,0.400000006,0.400000006
Trabajamos con amor en proteger a las mujeres y niños venezolanos que llegan a Colombia. ,0.600000024,0.600000024
Tienen derecho a encontrar sosiego después de sufrir la dictadura y debemos protegerlos de cualquier abuso. ,0.400000006,0.400000006
#ConLosRefugiados. ,0.100000001,0.100000001
"Celebro el #DíaDelPadre, enalteciendo la maravillosa labor de los hombres que cuidan, dan amor, trabajan con integridad y se entregan incondicionalmente a su familia. ",0.800000012,0.800000012
Gracias a mi esposo y a mi padre por sus cuidados y su amor al hogar. ,0.899999976,0.899999976
¡Feliz Día del Padre!. ,0.899999976,0.899999976
"Con la aprobación del proyecto de #LicenciaCompartida avanzamos, con firmeza, por la equidad de las mujeres. ",0.800000012,0.800000012
"Celebramos esta iniciativa, que contó con el liderazgo de @JuanitaGoe y @lopezjosedaniel. ",0.200000003,0.200000003
A ellos gracias por legislar pensando en las colombianas. ,0.800000012,0.800000012
"Agradezco al Congreso de la República y, especialmente, a los ponentes @AdrianaMatizTol, @MargaritaRepo y @carlos_guevara por sacar adelante esta importante iniciativa, fundamental por la protección de las mujeres. ",0.699999988,0.699999988
"El liderazgo del Secretario General, @antonioguterres, es fundamental para la agenda internacional que corrija efectos del #COVID19, garantizando desarrollo productivo con empleos, equidad, y promoción de los Derechos Humanos. ",0.200000003,0.200000003
Muchos éxitos a Israel y que encuentren caminos para la Paz del Medio Oriente. ,0.699999988,0.699999988
// Naftali Bennett sworn in as Israel's 13th Prime Minister in Israel's 36th government; Yair Lapid sworn in as alternate Prime Minister and Minister of Foreign Affairs 🇮🇱. ,0,0
"Con profundo dolor, la #VicepresidenteYCanciller @mluciaramirez, la Cancillería y el servicio exterior de Colombia registran el fallecimiento de la ex - Viceministra y Embajadora Clemencia Forero Ucrós. ",-0.200000003,0.200000003
#Vacunación es sinónimo de #ReactivaciónEconómica. ,0.200000003,0.200000003
La meta también incluye vacunar a los 2 millones de venezolanos que hay en #Colombia para garantizar sus derechos. ,0.400000006,0.400000006
#EPForoAméricaColombia. ,0.100000001,0.100000001
"En el #EPForoAméricaColombia, expresé que los países latinoamericanos, sin excepción, deben velar por la libertad de sus pueblos y convertir el continente en una tierra próspera, desarrollada, equitativa, justa, libre de discriminaciones y en paz. ",0.100000001,0.100000001
Sigue aquí 👇🏻. ,0.400000006,0.400000006
"Cumplimos satisfactoriamente con los encuentros organizados por nuestro embajador de Colombia en España, @LGPlata. ",0.200000003,0.200000003
"Tuvimos productivas reuniones con la Ministra de Asuntos Exteriores, @AranchaGlezLaya, miembros del @Congreso_Es y empresarios de diferentes sectores. ",0.100000001,0.100000001
